Account_Planning,Calendar_Year,Financial_Entity,Submission,MainPlan_Option,Renewal_Selection,Option_Tag,Common_Key_Figure
0000014551,2028,9000000006,00000000002020,M,,,-15
0000014551,2028,9000000007,00000000002020,M,,,-19
0000014551,2028,9000000007,00000000002020,M,,,-79
0000014551,2028,9000000008,00000000002020,M,,,-26
0000014551,2028,9000000008,00000000002020,M,,,-75
0000014551,2028,9000000009,00000000002020,M,,,-1
0000014551,2028,9000000009,00000000002020,M,,,-2
0000014551,2028,9000000010,00000000002020,M,,,-137
0000014551,2028,9000000010,00000000002020,M,,,-442
0000014551,2028,9000000011,00000000002020,M,,,-6
0000014551,2028,9000000011,00000000002020,M,,,-4
0000014551,2028,9000000012,00000000002020,M,,,-56
0000014551,2028,9000000012,00000000002020,M,,,-197
0000014551,2029,9000000003,00000000002020,M,,,-203
0000014551,2029,9000000004,00000000002020,M,,,-344
0000014551,2029,9000000005,00000000002020,M,,,-45
0000014551,2029,9000000006,00000000002020,M,,,-5
0000014551,2029,9000000007,00000000002020,M,,,-119
0000014551,2029,9000000008,00000000002020,M,,,-191
0000014551,2029,9000000010,00000000002020,M,,,-615
0000014551,2029,9000000012,00000000002020,M,,,-56
0000014551,2030,9000000003,00000000002020,M,,,-59
0000014551,2030,9000000004,00000000002020,M,,,-308
0000014551,2030,9000000005,00000000002020,M,,,-28
0000014551,2030,9000000006,00000000002020,M,,,-1
0000014551,2030,9000000007,00000000002020,M,,,-160
0000014551,2030,9000000008,00000000002020,M,,,-81
0000014551,2030,9000000010,00000000002020,M,,,-751
0000014551,2030,9000000012,00000000002020,M,,,-23
0000014551,2031,9000000003,00000000002020,M,,,-81
0000014551,2031,9000000004,00000000002020,M,,,-261
0000014551,2031,9000000005,00000000002020,M,,,-51
0000014551,2031,9000000006,00000000002020,M,,,-1
0000014551,2031,9000000007,00000000002020,M,,,-162
0000014551,2031,9000000008,00000000002020,M,,,-99
0000014551,2031,9000000010,00000000002020,M,,,-849
0000014551,2031,9000000012,00000000002020,M,,,-21
0000014551,2032,9000000003,00000000002020,M,,,-46
0000014551,2032,9000000004,00000000002020,M,,,-258
0000014551,2032,9000000005,00000000002020,M,,,-88
0000014551,2032,9000000006,00000000002020,M,,,-1
0000014551,2032,9000000007,00000000002020,M,,,-93
0000014551,2032,9000000008,00000000002020,M,,,-159
0000014551,2032,9000000010,00000000002020,M,,,-920
0000014551,2032,9000000012,00000000002020,M,,,-21
0000014551,2033,9000000003,00000000002020,M,,,-21
0000014551,2033,9000000004,00000000002020,M,,,-286
0000014551,2033,9000000005,00000000002020,M,,,-119
0000014551,2033,9000000006,00000000002020,M,,,-1
0000014551,2033,9000000007,00000000002020,M,,,-84
0000014551,2033,9000000008,00000000002020,M,,,-79
0000014551,2033,9000000010,00000000002020,M,,,-1220
0000014551,2033,9000000012,00000000002020,M,,,-21
0000014551,2034,9000000003,00000000002020,M,,,-20
0000014551,2034,9000000004,00000000002020,M,,,-235
0000014551,2034,9000000005,00000000002020,M,,,-154
0000014551,2034,9000000006,00000000002020,M,,,-1
0000014551,2034,9000000007,00000000002020,M,,,-63
0000014551,2034,9000000008,00000000002020,M,,,-75
0000014551,2034,9000000010,00000000002020,M,,,-1473
0000014551,2034,9000000012,00000000002020,M,,,-21
0000014551,2035,9000000003,00000000002020,M,,,-20
0000014551,2035,9000000004,00000000002020,M,,,-225
0000014551,2035,9000000005,00000000002020,M,,,-122
0000014551,2035,9000000006,00000000002020,M,,,-1
0000014551,2035,9000000007,00000000002020,M,,,-51
0000014551,2035,9000000008,00000000002020,M,,,-75
0000014551,2035,9000000010,00000000002020,M,,,-1207
0000014551,2035,9000000012,00000000002020,M,,,-21
0000014551,2036,9000000003,00000000002020,M,,,-13
0000014551,2036,9000000004,00000000002020,M,,,-251
0000014551,2036,9000000005,00000000002020,M,,,-107
0000014551,2036,9000000006,00000000002020,M,,,-1
0000014551,2036,9000000007,00000000002020,M,,,-43
0000014551,2036,9000000008,00000000002020,M,,,-33
0000014551,2036,9000000010,00000000002020,M,,,-1084
0000014551,2036,9000000012,00000000002020,M,,,-21
0000014551,2037,9000000003,00000000002020,M,,,-3
0000014551,2037,9000000004,00000000002020,M,,,-265
0000014551,2037,9000000005,00000000002020,M,,,-36
0000014551,2037,9000000006,00000000002020,M,,,-1
0000014551,2037,9000000007,00000000002020,M,,,-12
0000014551,2037,9000000008,00000000002020,M,,,-33
0000014551,2037,9000000010,00000000002020,M,,,-1116
0000014551,2037,9000000012,00000000002020,M,,,-20
0000014551,2038,9000000003,00000000002020,M,,,-3
0000014551,2038,9000000004,00000000002020,M,,,-287
0000014551,2038,9000000005,00000000002020,M,,,-28
0000014551,2038,9000000007,00000000002020,M,,,-13
0000014551,2038,9000000008,00000000002020,M,,,-33
0000014551,2038,9000000010,00000000002020,M,,,-1001
0000014551,2038,9000000012,00000000002020,M,,,-20
0000014551,2039,9000000003,00000000002020,M,,,-1
0000014551,2039,9000000004,00000000002020,M,,,-251
0000014551,2039,9000000005,00000000002020,M,,,-29
0000014551,2039,9000000007,00000000002020,M,,,-12
0000014551,2039,9000000008,00000000002020,M,,,-33
0000014551,2039,9000000010,00000000002020,M,,,-1326
0000014551,2039,9000000012,00000000002020,M,,,-19
0000014551,2040,9000000003,00000000002020,M,,,-1
0000014551,2040,9000000004,00000000002020,M,,,-279
0000014551,2040,9000000005,00000000002020,M,,,-30
0000014551,2040,9000000007,00000000002020,M,,,-16
0000014551,2040,9000000010,00000000002020,M,,,-1099
0000014551,2040,9000000012,00000000002020,M,,,-19
0000014552,2028,9000000006,00000000002020,M,,,0
0000014553,2028,9000000003,00000000002020,M,,,-43
0000014553,2028,9000000003,00000000002020,M,,,-140
0000014553,2028,9000000004,00000000002020,M,,,-1538
0000014553,2028,9000000004,00000000002020,M,,,-199
0000014553,2028,9000000005,00000000002020,M,,,-21
0000014553,2028,9000000005,00000000002020,M,,,-25
0000014553,2028,9000000006,00000000002020,M,,,47
0000014553,2028,9000000006,00000000002020,M,,,-27
0000014553,2028,9000000007,00000000002020,M,,,-13
0000014553,2028,9000000007,00000000002020,M,,,-85
0000014553,2028,9000000008,00000000002020,M,,,-21
0000014553,2028,9000000008,00000000002020,M,,,-70
0000014553,2028,9000000009,00000000002020,M,,,4
0000014553,2028,9000000009,00000000002020,M,,,-10
0000014553,2028,9000000010,00000000002020,M,,,-25
0000014553,2028,9000000010,00000000002020,M,,,-415
0000014553,2028,9000000011,00000000002020,M,,,-13
0000014553,2028,9000000011,00000000002020,M,,,-6
0000014553,2028,9000000012,00000000002020,M,,,-56
0000014553,2028,9000000012,00000000002020,M,,,-103
0000014553,2029,9000000003,00000000002020,M,,,-203
0000014553,2029,9000000004,00000000002020,M,,,-332
0000014553,2029,9000000005,00000000002020,M,,,-41
0000014553,2029,9000000006,00000000002020,M,,,-9
0000014553,2029,9000000007,00000000002020,M,,,-131
0000014553,2029,9000000008,00000000002020,M,,,-206
0000014553,2029,9000000010,00000000002020,M,,,-605
0000014553,2029,9000000011,00000000002020,M,,,-1
0000014553,2029,9000000012,00000000002020,M,,,-143
0000014553,2030,9000000003,00000000002020,M,,,-59
0000014553,2030,9000000004,00000000002020,M,,,-313
0000014553,2030,9000000005,00000000002020,M,,,-34
0000014553,2030,9000000006,00000000002020,M,,,-16
0000014553,2030,9000000007,00000000002020,M,,,-121
0000014553,2030,9000000008,00000000002020,M,,,-65
0000014553,2030,9000000010,00000000002020,M,,,-717
0000014553,2030,9000000012,00000000002020,M,,,-23
0000014553,2031,9000000003,00000000002020,M,,,-81
0000014553,2031,9000000004,00000000002020,M,,,-268
0000014553,2031,9000000005,00000000002020,M,,,-46
0000014553,2031,9000000006,00000000002020,M,,,-1
0000014553,2031,9000000007,00000000002020,M,,,-161
0000014553,2031,9000000008,00000000002020,M,,,-89
0000014553,2031,9000000010,00000000002020,M,,,-825
0000014553,2031,9000000012,00000000002020,M,,,-22
0000014553,2032,9000000003,00000000002020,M,,,-46
0000014553,2032,9000000004,00000000002020,M,,,-259
0000014553,2032,9000000005,00000000002020,M,,,-80
0000014553,2032,9000000006,00000000002020,M,,,-1
0000014553,2032,9000000007,00000000002020,M,,,-110
0000014553,2032,9000000008,00000000002020,M,,,-126
0000014553,2032,9000000010,00000000002020,M,,,-903
0000014553,2032,9000000012,00000000002020,M,,,-21
0000014553,2033,9000000003,00000000002020,M,,,-21
0000014553,2033,9000000004,00000000002020,M,,,-282
0000014553,2033,9000000005,00000000002020,M,,,-112
0000014553,2033,9000000006,00000000002020,M,,,-1
0000014553,2033,9000000007,00000000002020,M,,,-86
0000014553,2033,9000000008,00000000002020,M,,,-123
0000014553,2033,9000000010,00000000002020,M,,,-1146
0000014553,2033,9000000012,00000000002020,M,,,-22
0000014553,2034,9000000003,00000000002020,M,,,-20
0000014553,2034,9000000004,00000000002020,M,,,-243
0000014553,2034,9000000005,00000000002020,M,,,-147
0000014553,2034,9000000006,00000000002020,M,,,-1
0000014553,2034,9000000007,00000000002020,M,,,-68
0000014553,2034,9000000008,00000000002020,M,,,-77
0000014553,2034,9000000010,00000000002020,M,,,-1411
0000014553,2034,9000000012,00000000002020,M,,,-22
0000014553,2035,9000000003,00000000002020,M,,,-20
0000014553,2035,9000000004,00000000002020,M,,,-226
0000014553,2035,9000000005,00000000002020,M,,,-129
0000014553,2035,9000000006,00000000002020,M,,,-1
0000014553,2035,9000000007,00000000002020,M,,,-54
0000014553,2035,9000000008,00000000002020,M,,,-75
0000014553,2035,9000000010,00000000002020,M,,,-1271
0000014553,2035,9000000012,00000000002020,M,,,-22
0000014553,2036,9000000003,00000000002020,M,,,-13
0000014553,2036,9000000004,00000000002020,M,,,-247
0000014553,2036,9000000005,00000000002020,M,,,-110
0000014553,2036,9000000006,00000000002020,M,,,-1
0000014553,2036,9000000007,00000000002020,M,,,-45
0000014553,2036,9000000008,00000000002020,M,,,-57
0000014553,2036,9000000010,00000000002020,M,,,-1114
0000014553,2036,9000000012,00000000002020,M,,,-21
0000014553,2037,9000000003,00000000002020,M,,,-3
0000014553,2037,9000000004,00000000002020,M,,,-263
0000014553,2037,9000000005,00000000002020,M,,,-51
0000014553,2037,9000000006,00000000002020,M,,,-1
0000014553,2037,9000000007,00000000002020,M,,,-20
0000014553,2037,9000000008,00000000002020,M,,,-33
0000014553,2037,9000000010,00000000002020,M,,,-1108
0000014553,2037,9000000012,00000000002020,M,,,-22
0000014553,2038,9000000003,00000000002020,M,,,-3
0000014553,2038,9000000004,00000000002020,M,,,-284
0000014553,2038,9000000005,00000000002020,M,,,-30
0000014553,2038,9000000006,00000000002020,M,,,-1
0000014553,2038,9000000007,00000000002020,M,,,-12
0000014553,2038,9000000008,00000000002020,M,,,-33
0000014553,2038,9000000010,00000000002020,M,,,-1030
0000014553,2038,9000000012,00000000002020,M,,,-23
0000014553,2039,9000000003,00000000002020,M,,,-1
0000014553,2039,9000000004,00000000002020,M,,,-256
0000014553,2039,9000000005,00000000002020,M,,,-29
0000014553,2039,9000000007,00000000002020,M,,,-12
0000014553,2039,9000000008,00000000002020,M,,,-33
0000014553,2039,9000000010,00000000002020,M,,,-1245
0000014553,2039,9000000012,00000000002020,M,,,-17
0000014553,2040,9000000003,00000000002020,M,,,-1
0000014553,2040,9000000004,00000000002020,M,,,-275
0000014553,2040,9000000005,00000000002020,M,,,-30
0000014553,2040,9000000007,00000000002020,M,,,-15
0000014553,2040,9000000008,00000000002020,M,,,-19
0000014553,2040,9000000010,00000000002020,M,,,-1155
0000014553,2040,9000000012,00000000002020,M,,,-18
0000014556,2028,9000000003,00000000002020,M,,,-35
0000014556,2028,9000000003,00000000002020,M,,,-31
0000014556,2028,9000000004,00000000002020,M,,,-1453
0000014556,2028,9000000004,00000000002020,M,,,39
0000014556,2028,9000000005,00000000002020,M,,,-12
0000014556,2028,9000000005,00000000002020,M,,,7
0000014556,2028,9000000006,00000000002020,M,,,47
0000014556,2028,9000000006,00000000002020,M,,,-12
0000014556,2028,9000000007,00000000002020,M,,,5
0000014556,2028,9000000007,00000000002020,M,,,-7
0000014556,2028,9000000008,00000000002020,M,,,5
0000014556,2028,9000000008,00000000002020,M,,,4
0000014556,2028,9000000009,00000000002020,M,,,5
0000014556,2028,9000000009,00000000002020,M,,,-8
0000014556,2028,9000000010,00000000002020,M,,,112
0000014556,2028,9000000010,00000000002020,M,,,27
0000014556,2028,9000000011,00000000002020,M,,,-7
0000014556,2028,9000000011,00000000002020,M,,,-2
0000014556,2028,9000000012,00000000002020,M,,,93
0000014556,2029,9000000004,00000000002020,M,,,12
0000014556,2029,9000000005,00000000002020,M,,,4
0000014556,2029,9000000006,00000000002020,M,,,-4
0000014556,2029,9000000007,00000000002020,M,,,-12
0000014556,2029,9000000008,00000000002020,M,,,-15
0000014556,2029,9000000010,00000000002020,M,,,10
0000014556,2029,9000000011,00000000002020,M,,,-1
0000014556,2029,9000000012,00000000002020,M,,,-87
0000014556,2030,9000000004,00000000002020,M,,,-6
0000014556,2030,9000000005,00000000002020,M,,,-7
0000014556,2030,9000000006,00000000002020,M,,,-15
0000014556,2030,9000000007,00000000002020,M,,,39
0000014556,2030,9000000008,00000000002020,M,,,15
0000014556,2030,9000000010,00000000002020,M,,,34
0000014556,2030,9000000012,00000000002020,M,,,0
0000014556,2031,9000000004,00000000002020,M,,,-7
0000014556,2031,9000000005,00000000002020,M,,,4
0000014556,2031,9000000006,00000000002020,M,,,0
0000014556,2031,9000000007,00000000002020,M,,,0
0000014556,2031,9000000008,00000000002020,M,,,10
0000014556,2031,9000000010,00000000002020,M,,,24
0000014556,2031,9000000012,00000000002020,M,,,-1
0000014556,2032,9000000004,00000000002020,M,,,-1
0000014556,2032,9000000005,00000000002020,M,,,7
0000014556,2032,9000000006,00000000002020,M,,,0
0000014556,2032,9000000007,00000000002020,M,,,-17
0000014556,2032,9000000008,00000000002020,M,,,33
0000014556,2032,9000000010,00000000002020,M,,,17
0000014556,2032,9000000012,00000000002020,M,,,0
0000014556,2033,9000000004,00000000002020,M,,,4
0000014556,2033,9000000005,00000000002020,M,,,6
0000014556,2033,9000000006,00000000002020,M,,,-1
0000014556,2033,9000000007,00000000002020,M,,,-3
0000014556,2033,9000000008,00000000002020,M,,,-45
0000014556,2033,9000000010,00000000002020,M,,,73
0000014556,2033,9000000012,00000000002020,M,,,-1
0000014556,2034,9000000004,00000000002020,M,,,-8
0000014556,2034,9000000005,00000000002020,M,,,7
0000014556,2034,9000000006,00000000002020,M,,,-1
0000014556,2034,9000000007,00000000002020,M,,,-6
0000014556,2034,9000000008,00000000002020,M,,,-3
0000014556,2034,9000000010,00000000002020,M,,,61
0000014556,2034,9000000012,00000000002020,M,,,-1
0000014556,2035,9000000004,00000000002020,M,,,-2
0000014556,2035,9000000005,00000000002020,M,,,-7
0000014556,2035,9000000006,00000000002020,M,,,0
0000014556,2035,9000000007,00000000002020,M,,,-3
0000014556,2035,9000000008,00000000002020,M,,,0
0000014556,2035,9000000010,00000000002020,M,,,-65
0000014556,2035,9000000012,00000000002020,M,,,-1
0000014556,2036,9000000004,00000000002020,M,,,3
0000014556,2036,9000000005,00000000002020,M,,,-4
0000014556,2036,9000000007,00000000002020,M,,,-2
0000014556,2036,9000000008,00000000002020,M,,,-24
0000014556,2036,9000000010,00000000002020,M,,,-31
0000014556,2036,9000000012,00000000002020,M,,,0
0000014556,2037,9000000004,00000000002020,M,,,2
0000014556,2037,9000000005,00000000002020,M,,,-16
0000014556,2037,9000000006,00000000002020,M,,,-1
0000014556,2037,9000000007,00000000002020,M,,,-8
0000014556,2037,9000000010,00000000002020,M,,,7
0000014556,2037,9000000012,00000000002020,M,,,-2
0000014556,2038,9000000004,00000000002020,M,,,3
0000014556,2038,9000000005,00000000002020,M,,,-2
0000014556,2038,9000000006,00000000002020,M,,,-1
0000014556,2038,9000000007,00000000002020,M,,,0
0000014556,2038,9000000008,00000000002020,M,,,-1
0000014556,2038,9000000010,00000000002020,M,,,-30
0000014556,2038,9000000012,00000000002020,M,,,-3
0000014556,2039,9000000004,00000000002020,M,,,-6
0000014556,2039,9000000005,00000000002020,M,,,0
0000014556,2039,9000000007,00000000002020,M,,,-1
0000014556,2039,9000000008,00000000002020,M,,,0
0000014556,2039,9000000010,00000000002020,M,,,81
0000014556,2039,9000000012,00000000002020,M,,,2
0000014556,2040,9000000004,00000000002020,M,,,4
0000014556,2040,9000000005,00000000002020,M,,,0
0000014556,2040,9000000007,00000000002020,M,,,0
0000014556,2040,9000000008,00000000002020,M,,,-19
0000014556,2040,9000000010,00000000002020,M,,,-57
0000014556,2040,9000000012,00000000002020,M,,,0
0000014558,2028,9000000006,00000000002020,M,,,-434
0000014558,2028,9000000010,00000000002020,M,,,-860
0000014558,2028,9000000011,00000000002020,M,,,-74
0000014558,2029,9000000006,00000000002020,M,,,-579
0000014558,2029,9000000010,00000000002020,M,,,-1191
0000014558,2029,9000000011,00000000002020,M,,,-53
0000014558,2030,9000000006,00000000002020,M,,,-173
0000014558,2030,9000000010,00000000002020,M,,,-30
0000014558,2030,9000000011,00000000002020,M,,,-10
0000014558,2031,9000000006,00000000002020,M,,,-172
0000014558,2031,9000000010,00000000002020,M,,,-36
0000014558,2031,9000000011,00000000002020,M,,,-6
0000014558,2032,9000000006,00000000002020,M,,,-172
0000014558,2032,9000000010,00000000002020,M,,,-43
0000014558,2032,9000000011,00000000002020,M,,,-8
0000014558,2033,9000000006,00000000002020,M,,,-172
0000014558,2033,9000000010,00000000002020,M,,,-47
0000014558,2033,9000000011,00000000002020,M,,,-8
0000014558,2034,9000000006,00000000002020,M,,,-171
0000014558,2034,9000000010,00000000002020,M,,,-52
0000014558,2034,9000000011,00000000002020,M,,,15
0000014558,2035,9000000006,00000000002020,M,,,-171
0000014558,2035,9000000010,00000000002020,M,,,-63
0000014558,2035,9000000011,00000000002020,M,,,15
0000014558,2036,9000000006,00000000002020,M,,,-170
0000014558,2036,9000000010,00000000002020,M,,,-68
0000014558,2036,9000000011,00000000002020,M,,,15
0000014558,2037,9000000006,00000000002020,M,,,-161
0000014558,2037,9000000010,00000000002020,M,,,-75
0000014558,2037,9000000011,00000000002020,M,,,15
0000014558,2038,9000000006,00000000002020,M,,,-145
0000014558,2038,9000000010,00000000002020,M,,,-80
0000014558,2038,9000000011,00000000002020,M,,,15
0000014558,2039,9000000006,00000000002020,M,,,-145
0000014558,2039,9000000010,00000000002020,M,,,-89
0000014558,2039,9000000011,00000000002020,M,,,15
