[Year],[Metric],[Metric Sort],[Case],[Value]
2039,Gross Margin,2001,Project Cedar Point |Manual,780
2039,Gross Margin,2001,Project Eagle Pass |Manual,780
2039,Gross Margin,2001,Project Granite Basin |Main Plan,344
2039,Gross Margin,2001,Project Ironwood |Main Plan,2
2039,Gross Margin,2001,Project Northstar |Main Plan,432
2039,Gross Margin,2001,Project Raven Rock |Main Plan,158
2039,Gross Margin,2001,Project Redcliff |Main Plan,241
2039,Gross Margin,2001,Project Silver Peak |Main Plan,943
2039,Total Cash Costs,2002,Project Blue Horizon |Main Plan,-573
2039,Total Cash Costs,2002,Project Cedar Point |Manual,-260
2039,Total Cash Costs,2002,Project Copper Bay |Main Plan,-1
2039,Total Cash Costs,2002,Project Eagle Pass |Manual,-260
2039,Total Cash Costs,2002,Project Granite Basin |Main Plan,-98
2039,Total Cash Costs,2002,Project Ironwood |Main Plan,-3
2039,Total Cash Costs,2002,Project Northstar |Main Plan,-232
2039,Total Cash Costs,2002,Project Redcliff |Main Plan,-144
2039,Total Cash Costs,2002,Project Silver Peak |Main Plan,-225
2039,Production Costs,2003,Project Blue Horizon |Main Plan,-573
2039,Production Costs,2003,Project Cedar Point |Manual,-200
2039,Production Costs,2003,Project Copper Bay |Main Plan,-1
2039,Production Costs,2003,Project Eagle Pass |Manual,-200
2039,Production Costs,2003,Project Granite Basin |Main Plan,-74
2039,Production Costs,2003,Project Ironwood |Main Plan,-3
2039,Production Costs,2003,Project Northstar |Main Plan,-232
2039,Production Costs,2003,Project Redcliff |Main Plan,-69
2039,Production Costs,2003,Project Silver Peak |Main Plan,-175
2039,EBITDA,2004,Project Blue Horizon |Main Plan,1701
2039,EBITDA,2004,Project Cedar Point |Manual,520
2039,EBITDA,2004,Project Copper Bay |Main Plan,-1
2039,EBITDA,2004,Project Eagle Pass |Manual,520
2039,EBITDA,2004,Project Granite Basin |Main Plan,246
2039,EBITDA,2004,Project Ironwood |Main Plan,-1
2039,EBITDA,2004,Project Northstar |Main Plan,200
2039,EBITDA,2004,Project Raven Rock |Main Plan,158
2039,EBITDA,2004,Project Redcliff |Main Plan,97
2039,EBITDA,2004,Project Silver Peak |Main Plan,718
2039,DD&A Charge,2005,Project Blue Horizon |Main Plan,-1122
2039,DD&A Charge,2005,Project Cedar Point |Manual,-340
2039,DD&A Charge,2005,Project Eagle Pass |Manual,-340
2039,DD&A Charge,2005,Project Granite Basin |Main Plan,-155
2039,DD&A Charge,2005,Project Highland Crest |Main Plan,-47
2039,DD&A Charge,2005,Project Ironwood |Main Plan,-1
2039,DD&A Charge,2005,Project Northstar |Main Plan,-60
2039,DD&A Charge,2005,Project Raven Rock |Main Plan,-110
2039,DD&A Charge,2005,Project Redcliff |Main Plan,-70
2039,DD&A Charge,2005,Project Silver Peak |Main Plan,-439
2039,Related Company Income,2006,Project Cedar Point |Manual,0
2039,Related Company Income,2006,Project Eagle Pass |Manual,0
2039,Underlying RCOP,2007,Project Blue Horizon |Main Plan,579
2039,Underlying RCOP,2007,Project Cedar Point |Manual,180
2039,Underlying RCOP,2007,Project Copper Bay |Main Plan,-1
2039,Underlying RCOP,2007,Project Eagle Pass |Manual,180
2039,Underlying RCOP,2007,Project Granite Basin |Main Plan,91
2039,Underlying RCOP,2007,Project Highland Crest |Main Plan,-47
2039,Underlying RCOP,2007,Project Ironwood |Main Plan,-2
2039,Underlying RCOP,2007,Project Northstar |Main Plan,140
2039,Underlying RCOP,2007,Project Raven Rock |Main Plan,48
2039,Underlying RCOP,2007,Project Redcliff |Main Plan,27
2039,Underlying RCOP,2007,Project Silver Peak |Main Plan,279
2039,Working Capital Changes (SEA),3001,Project Blue Horizon |Main Plan,-17
2039,Working Capital Changes (SEA),3001,Project Cedar Point |Manual,-90
2039,Working Capital Changes (SEA),3001,Project Copper Bay |Main Plan,0
2039,Working Capital Changes (SEA),3001,Project Eagle Pass |Manual,-90
2039,Working Capital Changes (SEA),3001,Project Granite Basin |Main Plan,-216
2039,Working Capital Changes (SEA),3001,Project Highland Crest |Main Plan,-4
2039,Working Capital Changes (SEA),3001,Project Raven Rock |Main Plan,2
2039,Working Capital Changes (SEA),3001,Project Redcliff |Main Plan,-2
2039,Working Capital Changes (SEA),3001,Project Silver Peak |Main Plan,-120
2039,Working Capital Changes (SEA),3001,Project Stonehaven |Main Plan,-4
2039,Decommissioning Payments,3002,Project Cedar Point |Manual,-90
2039,Decommissioning Payments,3002,Project Eagle Pass |Manual,-90
2039,Decommissioning Payments,3002,Project Granite Basin |Main Plan,-217
2039,Decommissioning Payments,3002,Project Highland Crest |Main Plan,-4
2039,Decommissioning Payments,3002,Project Redcliff |Main Plan,-3
2039,Decommissioning Payments,3002,Project Silver Peak |Main Plan,-126
2039,Decommissioning Payments,3002,Project Stonehaven |Main Plan,-4
2039,Lease Interest paid,3003,Project Cedar Point |Manual,0
2039,Lease Interest paid,3003,Project Eagle Pass |Manual,0
2039,Total Dividend Received,3004,Project Cedar Point |Manual,0
2039,Total Dividend Received,3004,Project Eagle Pass |Manual,0
2039,Operating Cashflow,3005,Project Blue Horizon |Main Plan,1680
2039,Operating Cashflow,3005,Project Cedar Point |Manual,430
2039,Operating Cashflow,3005,Project Copper Bay |Main Plan,-1
2039,Operating Cashflow,3005,Project Eagle Pass |Manual,430
2039,Operating Cashflow,3005,Project Granite Basin |Main Plan,29
2039,Operating Cashflow,3005,Project Highland Crest |Main Plan,-5
2039,Operating Cashflow,3005,Project Ironwood |Main Plan,-2
2039,Operating Cashflow,3005,Project Northstar |Main Plan,199
2039,Operating Cashflow,3005,Project Raven Rock |Main Plan,159
2039,Operating Cashflow,3005,Project Redcliff |Main Plan,94
2039,Operating Cashflow,3005,Project Silver Peak |Main Plan,597
2039,Operating Cashflow,3005,Project Stonehaven |Main Plan,-4
2039,Cash Capex,3006,Project Blue Horizon |Main Plan,-1246
2039,Cash Capex,3006,Project Cedar Point |Manual,-150
2039,Cash Capex,3006,Project Eagle Pass |Manual,-150
2039,Cash Capex,3006,Project Granite Basin |Main Plan,-30
2039,Cash Capex,3006,Project Ironwood |Main Plan,-1
2039,Cash Capex,3006,Project Northstar |Main Plan,-33
2039,Cash Capex,3006,Project Raven Rock |Main Plan,-17
2039,Cash Capex,3006,Project Redcliff |Main Plan,-13
2039,Cash Capex,3006,Project Silver Peak |Main Plan,-257
2039,Cash Flow from Sale of Operations,3007,Project Cedar Point |Manual,0
2039,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2039,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,434
2039,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,290
2039,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,-1
2039,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,290
2039,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,-1
2039,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-5
2039,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,-3
2039,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,163
2039,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,142
2039,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,81
2039,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,340
2039,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,-4
2039,Capital Employed,4001,Project Blue Horizon |Main Plan,518
2039,Capital Employed,4001,Project Cedar Point |Manual,1560
2039,Capital Employed,4001,Project Copper Bay |Main Plan,109
2039,Capital Employed,4001,Project Eagle Pass |Manual,1560
2039,Capital Employed,4001,Project Granite Basin |Main Plan,73
2039,Capital Employed,4001,Project Highland Crest |Main Plan,2070
2039,Capital Employed,4001,Project Ironwood |Main Plan,82
2039,Capital Employed,4001,Project Northstar |Main Plan,-79
2039,Capital Employed,4001,Project Raven Rock |Main Plan,-1387
2039,Capital Employed,4001,Project Redcliff |Main Plan,99
2039,Capital Employed,4001,Project Silver Peak |Main Plan,999
2039,Capital Employed,4001,Project Stonehaven |Main Plan,15
2040,Total Production (mboed),1001,Project Blue Horizon |Main Plan,93
2040,Total Production (mboed),1001,Project Cedar Point |Manual,20
2040,Total Production (mboed),1001,Project Eagle Pass |Manual,20
2040,Total Production (mboed),1001,Project Granite Basin |Main Plan,37
2040,Total Production (mboed),1001,Project Ironwood |Main Plan,0
2040,Total Production (mboed),1001,Project Raven Rock |Main Plan,14
2040,Total Production (mboed),1001,Project Redcliff |Main Plan,14
2040,Total Production (mboed),1001,Project Silver Peak |Main Plan,33
2040,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,93
2040,Oil Production (mb/d),1002,Project Cedar Point |Manual,20
2040,Oil Production (mb/d),1002,Project Eagle Pass |Manual,20
2040,Oil Production (mb/d),1002,Project Granite Basin |Main Plan,5
2040,Oil Production (mb/d),1002,Project Ironwood |Main Plan,0
2040,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,0
2040,Oil Production (mb/d),1002,Project Redcliff |Main Plan,2
2040,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,33
2040,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2040,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2040,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,0
2040,NGL Production (mb/d),1003,Project Redcliff |Main Plan,0
2040,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,184
2040,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,0
2040,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,83
2040,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,63
2040,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,93
2040,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,20
2040,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,20
2040,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,37
2040,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,0
2040,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,14
2040,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,12
2040,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,33
2040,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-7
2040,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2040,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2040,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,93
2040,Liquids Production (mboed),1013,Project Cedar Point |Manual,20
2040,Liquids Production (mboed),1013,Project Eagle Pass |Manual,20
2040,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,5
2040,Liquids Production (mboed),1013,Project Ironwood |Main Plan,0
2040,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,0
2040,Liquids Production (mboed),1013,Project Redcliff |Main Plan,2
2040,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,33
2040,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,33.945
2040,Revenue Generating Total Prod (mboe),1015,Project Granite Basin |Main Plan,13.505
2040,Revenue Generating Total Prod (mboe),1015,Project Ironwood |Main Plan,0
2040,Revenue Generating Total Prod (mboe),1015,Project Raven Rock |Main Plan,5.11
2040,Revenue Generating Total Prod (mboe),1015,Project Redcliff |Main Plan,4.38
2040,Revenue Generating Total Prod (mboe),1015,Project Silver Peak |Main Plan,12.045
2040,Gross Margin,2001,Project Blue Horizon |Main Plan,2192
2040,Gross Margin,2001,Project Cedar Point |Manual,750
2040,Gross Margin,2001,Project Eagle Pass |Manual,750
2040,Gross Margin,2001,Project Granite Basin |Main Plan,422
2040,Gross Margin,2001,Project Ironwood |Main Plan,0
2040,Gross Margin,2001,Project Raven Rock |Main Plan,134
2040,Gross Margin,2001,Project Redcliff |Main Plan,210
2040,Gross Margin,2001,Project Silver Peak |Main Plan,898
2040,Total Cash Costs,2002,Project Blue Horizon |Main Plan,-627
2040,Total Cash Costs,2002,Project Cedar Point |Manual,-260
2040,Total Cash Costs,2002,Project Copper Bay |Main Plan,-1
2040,Total Cash Costs,2002,Project Eagle Pass |Manual,-260
2040,Total Cash Costs,2002,Project Granite Basin |Main Plan,-95
2040,Total Cash Costs,2002,Project Ironwood |Main Plan,-1
2040,Total Cash Costs,2002,Project Redcliff |Main Plan,-154
2040,Total Cash Costs,2002,Project Silver Peak |Main Plan,-218
2040,Production Costs,2003,Project Blue Horizon |Main Plan,-627
2040,Production Costs,2003,Project Cedar Point |Manual,-210
2040,Production Costs,2003,Project Copper Bay |Main Plan,-1
2040,Production Costs,2003,Project Eagle Pass |Manual,-210
2040,Production Costs,2003,Project Granite Basin |Main Plan,-74
2040,Production Costs,2003,Project Ironwood |Main Plan,-1
2040,Production Costs,2003,Project Redcliff |Main Plan,-67
2040,Production Costs,2003,Project Silver Peak |Main Plan,-167
2040,EBITDA,2004,Project Blue Horizon |Main Plan,1565
2040,EBITDA,2004,Project Cedar Point |Manual,490
2040,EBITDA,2004,Project Copper Bay |Main Plan,-1
2040,EBITDA,2004,Project Eagle Pass |Manual,490
2040,EBITDA,2004,Project Granite Basin |Main Plan,327
2040,EBITDA,2004,Project Ironwood |Main Plan,-1
2040,EBITDA,2004,Project Raven Rock |Main Plan,134
2040,EBITDA,2004,Project Redcliff |Main Plan,56
2040,EBITDA,2004,Project Silver Peak |Main Plan,680
2040,DD&A Charge,2005,Project Blue Horizon |Main Plan,-1019
2040,DD&A Charge,2005,Project Cedar Point |Manual,-320
2040,DD&A Charge,2005,Project Eagle Pass |Manual,-320
2040,DD&A Charge,2005,Project Granite Basin |Main Plan,-191
2040,DD&A Charge,2005,Project Highland Crest |Main Plan,-47
2040,DD&A Charge,2005,Project Ironwood |Main Plan,-1
2040,DD&A Charge,2005,Project Raven Rock |Main Plan,-65
2040,DD&A Charge,2005,Project Redcliff |Main Plan,-62
2040,DD&A Charge,2005,Project Silver Peak |Main Plan,-410
2040,Related Company Income,2006,Project Cedar Point |Manual,0
2040,Related Company Income,2006,Project Eagle Pass |Manual,0
2040,Underlying RCOP,2007,Project Blue Horizon |Main Plan,546
2040,Underlying RCOP,2007,Project Cedar Point |Manual,170
2040,Underlying RCOP,2007,Project Copper Bay |Main Plan,-1
2040,Underlying RCOP,2007,Project Eagle Pass |Manual,170
2040,Underlying RCOP,2007,Project Granite Basin |Main Plan,136
2040,Underlying RCOP,2007,Project Highland Crest |Main Plan,-47
2040,Underlying RCOP,2007,Project Ironwood |Main Plan,-2
2040,Underlying RCOP,2007,Project Raven Rock |Main Plan,69
2040,Underlying RCOP,2007,Project Redcliff |Main Plan,-6
2040,Underlying RCOP,2007,Project Silver Peak |Main Plan,270
2040,Working Capital Changes (SEA),3001,Project Blue Horizon |Main Plan,19
2040,Working Capital Changes (SEA),3001,Project Cedar Point |Manual,-90
2040,Working Capital Changes (SEA),3001,Project Eagle Pass |Manual,-90
2040,Working Capital Changes (SEA),3001,Project Granite Basin |Main Plan,-202
2040,Working Capital Changes (SEA),3001,Project Highland Crest |Main Plan,-4
2040,Working Capital Changes (SEA),3001,Project Raven Rock |Main Plan,2
2040,Working Capital Changes (SEA),3001,Project Redcliff |Main Plan,-36
2040,Working Capital Changes (SEA),3001,Project Silver Peak |Main Plan,-118
2040,Decommissioning Payments,3002,Project Cedar Point |Manual,-90
2040,Decommissioning Payments,3002,Project Eagle Pass |Manual,-90
2040,Decommissioning Payments,3002,Project Granite Basin |Main Plan,-188
2040,Decommissioning Payments,3002,Project Highland Crest |Main Plan,-4
2040,Decommissioning Payments,3002,Project Redcliff |Main Plan,-40
2040,Decommissioning Payments,3002,Project Silver Peak |Main Plan,-120
2040,Lease Interest paid,3003,Project Cedar Point |Manual,0
2040,Lease Interest paid,3003,Project Eagle Pass |Manual,0
2040,Total Dividend Received,3004,Project Cedar Point |Manual,0
2040,Total Dividend Received,3004,Project Eagle Pass |Manual,0
2040,Operating Cashflow,3005,Project Blue Horizon |Main Plan,1580
2040,Operating Cashflow,3005,Project Cedar Point |Manual,410
2040,Operating Cashflow,3005,Project Copper Bay |Main Plan,-1
2040,Operating Cashflow,3005,Project Eagle Pass |Manual,410
2040,Operating Cashflow,3005,Project Granite Basin |Main Plan,124
2040,Operating Cashflow,3005,Project Highland Crest |Main Plan,-5
2040,Operating Cashflow,3005,Project Ironwood |Main Plan,-2
2040,Operating Cashflow,3005,Project Raven Rock |Main Plan,135
2040,Operating Cashflow,3005,Project Redcliff |Main Plan,19
2040,Operating Cashflow,3005,Project Silver Peak |Main Plan,561
2040,Cash Capex,3006,Project Blue Horizon |Main Plan,-1156
2040,Cash Capex,3006,Project Cedar Point |Manual,-140
2040,Cash Capex,3006,Project Eagle Pass |Manual,-140
2040,Cash Capex,3006,Project Granite Basin |Main Plan,-30
2040,Cash Capex,3006,Project Ironwood |Main Plan,-1
2040,Cash Capex,3006,Project Northstar |Main Plan,-19
2040,Cash Capex,3006,Project Raven Rock |Main Plan,-19
2040,Cash Capex,3006,Project Redcliff |Main Plan,-17
2040,Cash Capex,3006,Project Silver Peak |Main Plan,-277
2040,Cash Flow from Sale of Operations,3007,Project Cedar Point |Manual,0
2040,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2040,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,424
2040,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,270
2040,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,-1
2040,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,270
2040,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,94
2040,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-5
2040,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,-3
2040,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,-19
2040,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,116
2040,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,2
2040,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,284
2040,Capital Employed,4001,Project Blue Horizon |Main Plan,635
2040,Capital Employed,4001,Project Cedar Point |Manual,1450
2040,Capital Employed,4001,Project Copper Bay |Main Plan,109
